po_count,companycode,purchaseorg,purchasegroup,materialid,plantgroup,materialgroup,orderquantity,netprice,grossordervalue,vendor,source,lastchangedon,material_type,vendor_type,po_type
1,3280,4000,1,99903915,4000,JJI661,1627,7950,12934.65,2000113,SAP,5/30/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903915,4000,JJI661,598,30410,18185.18,2000113,SAP,6/5/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903915,4000,JJI661,1260,25840,32558.4,2000113,SAP,8/29/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903915,4000,JJI661,525,8.8,4620,2000113,SAP,9/17/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903984,4000,JJ965,838,0.96,804.48,2000113,SAP,2/20/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903984,4000,JJ965,1395,0.91,1269.45,2000113,SAP,3/8/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903984,4000,JJ965,713,1.11,791.43,2000113,SAP,9/17/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99903993,4000,JJ850,577,7.98,4604.46,2000113,SAP,1/5/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904035,4000,JJ965,5007,1.2,6008.4,2000113,SAP,2/20/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904035,4000,JJ965,8580,0.56,4804.8,2000113,SAP,3/8/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904035,4000,JJ965,4085,1.59,6495.15,2000113,SAP,9/17/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99904060,4000,JJ973,400,90.9,18180,2000107,SAP,8/17/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99904178,4000,JJI832,762,90.96,11551.92,2000130,SAP,3/14/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904230,4000,JJI701,1000,5.33,5330,2000113,SAP,3/11/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904230,4000,JJI701,1000,5.33,5330,2000113,SAP,5/28/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904230,4000,JJI701,1250,8.33,10412.5,2000113,SAP,7/4/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99904230,4000,JJI701,1500,7.72,11580,2000113,SAP,10/1/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
29,3280,4000,1,99904278,4000,JJ940,8816,5623.0996,1709422.5,2000130,SAP,1/24/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
29,3280,4000,1,99904278,4000,JJ940,8642,6286330,1873326.4,2000130,SAP,6/29/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
29,3280,4000,1,99904278,4000,JJ940,1740,8818813,529128.8,2000130,SAP,11/28/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920366,4000,201,6000,0.85,5100,2000130,SAP,1/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920366,4000,201,1300,1.1,1430,2000130,SAP,3/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920366,4000,201,1000,1.04,1040,2000130,SAP,6/13/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920366,4000,201,525,1.27,666.75,2000130,SAP,7/3/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920366,4000,201,15200,3.38,51376,2000130,SAP,12/14/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920367,4000,201,5225,0.44,2299,2000130,SAP,1/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920367,4000,201,2250,0.68,1530,2000130,SAP,3/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920367,4000,201,1050,0.45,472.5,2000130,SAP,6/13/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920367,4000,201,525,0.7,367.5,2000130,SAP,7/3/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920367,4000,201,15200,0.3,4560,2000130,SAP,12/14/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
3,3280,4000,1,99920385,4000,JJ751,54000,74.399994,1339.2,2000145,SAP,4/19/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
3,3280,4000,1,99920386,4000,JJ751,2535,2.25,1901.25,2000130,SAP,5/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
3,3280,4000,1,99920387,4000,JJ751,1560,26.22,13634.399,2000130,SAP,3/21/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4.5,135000,2000355,SAP,2/7/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4500,135000,2000355,SAP,3/13/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4.5,135000,2000355,SAP,5/18/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4740,142200,2000355,SAP,7/12/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4.5,135000,2000355,SAP,8/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920529,4000,JJ257,180000,4.5,135000,2000355,SAP,11/22/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920530,4000,JJ257,138000,9180,211140,2000149,SAP,1/29/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920530,4000,JJ257,138240,9,207360,2000149,SAP,4/3/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920530,4000,JJ257,138000,9180,211140,2000149,SAP,7/12/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920530,4000,JJ257,138000,9180,211140,2000149,SAP,9/4/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,1/12/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,1/17/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,4/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,5/22/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,4201920,159,111350.88,2000145,SAP,5/28/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,6/4/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,1800000,160.20001,48060,2000145,SAP,7/11/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,270720,183,8256.96,2000145,SAP,9/7/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920533,4000,JJ257,276480,183,8432.64,2000145,SAP,10/31/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920534,4000,JJ257,63000,3.96,41580,2000130,SAP,1/17/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920534,4000,JJ257,63840,5040,53625.598,2000130,SAP,4/3/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920534,4000,JJ257,91464,3.72,56707.68,2000130,SAP,7/12/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99920534,4000,JJ257,62640,3.96,41342.4,2000130,SAP,9/7/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920559,4000,JJ270,1098,1.6,878.4,2000130,SAP,1/30/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920559,4000,JJ270,2204,1.48,1630.96,2000130,SAP,4/8/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920559,4000,JJ270,2100,1.6,1680,2000130,SAP,4/19/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920559,4000,JJ270,2100,1.5,1575,2000130,SAP,11/12/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920560,4000,JJ270,960,1.42,681.6,2000130,SAP,1/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920560,4000,JJ270,1050,1.38,724.5,2000130,SAP,5/25/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920561,4000,JJ270,860,31.76,13656.8,2000130,SAP,1/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920561,4000,JJ270,940,28,13160,2000130,SAP,5/25/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920562,4000,JJ270,11200,4,22400,2000130,SAP,1/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920562,4000,JJ270,12120,3.68,22300.8,2000130,SAP,5/25/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920563,4000,JJ270,798,4.38,1747.62,2000130,SAP,1/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
2,3280,4000,1,99920563,4000,JJ270,944,4.2,1982.4,2000130,SAP,5/25/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920964,4000,JJI754,815,208,208,1011106,SAP,1/31/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920966,4000,JJI754,832,0.51,424.32,2000130,SAP,1/31/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920967,4000,JJI754,832,0.27,224.64,2000130,SAP,1/31/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920968,4000,JJI754,400,0.93,372,2000130,SAP,1/6/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920968,4000,JJI754,624,0.85,530.4,2000130,SAP,4/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920969,4000,JJI669,400,2.25,900,2000130,SAP,1/6/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
1,3280,4000,1,99920969,4000,JJI669,556,3.45,1918.2,2000130,SAP,2/24/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921032,4000,JJI606,430,3316.2,285193.2,2000113,SAP,2/9/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921032,4000,JJI606,855,2202.9,376695.9,2000113,SAP,2/12/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921032,4000,JJI606,430,3316.2,285193.2,2000113,SAP,5/4/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921074,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,1/31/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921074,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,4/19/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921074,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,5/8/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921074,4000,JJ257,189000,289.98,9134.4,2000145,SAP,5/28/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921074,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,10/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921075,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,1/31/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921075,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,4/19/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921075,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,5/8/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921075,4000,JJ257,189000,289.98,9134.4,2000145,SAP,5/28/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99921075,4000,JJ257,94500,371.40002,5849.58,2000145,SAP,10/16/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921098,4000,JJI606,525000,54.5,5722.5,2000145,SAP,2/12/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921098,4000,JJI606,252000,112.25,5657.4,2000145,SAP,2/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921098,4000,JJI606,147200,120,3532.8,2000145,SAP,5/23/2012,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
5,3280,4000,1,99921098,4000,JJI606,262500,114.350006,6003.4004,2000145,SAP,7/23/2013,NON FINISHED GOODS,EXTERNAL VENDOR,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,1142400,18.78,35757.12,650091,SAP,4/27/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,571200,19.5,18564,650091,SAP,5/27/2013,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,1142400,18.78,35757.12,650091,SAP,5/28/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,2284800,18.78,71514.24,650091,SAP,7/3/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,1142400,19.5,37128,650091,SAP,7/29/2013,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,571200,18.78,17878.56,650091,SAP,7/30/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
6,3280,4000,1,99990045,4000,JJ139,1142400,18.78,35757.12,650091,SAP,8/24/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,2217600,24.64,78059.52,650091,SAP,4/27/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,554400,24.64,19514.88,650091,SAP,5/28/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,2217600,24.64,78059.52,650091,SAP,7/3/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,554400,25.41,20124.719,650091,SAP,7/29/2013,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,1108800,24.64,39029.76,650091,SAP,7/30/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
7,3280,4000,1,99990046,4000,JJ139,1663200,24.64,58544.637,650091,SAP,8/24/2012,NON FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,B2245,4000,JJI784,960,10.34,9926.4,650346,SAP,10/4/2012,FINISHED GOODS,J&J AFFLIATE,
1,3280,4000,1,B2245,4000,JJI784,960,10.34,9926.4,650346,SAP,10/4/2012,FINISHED GOODS,J&J AFFLIATE,EXTERNAL PROCESSING
1,3280,4000,1,N3018,4000,JJI622,1483,34.34,50926.22,600421,SAP,1/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,34.34,50891.88,600421,SAP,2/29/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,36.17,53603.94,600421,SAP,3/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,34.34,50891.88,600421,SAP,4/22/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,34.34,50891.88,600421,SAP,4/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,36.17,53603.94,600421,SAP,6/27/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
2,3280,4000,1,N3018,4000,JJI622,2964,70.509995,104495.82,600421,SAP,9/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,36.17,53603.94,600421,SAP,9/25/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,1,N3018,4000,JJI622,1482,36.17,53603.94,600421,SAP,10/19/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4001,4000,JJI614,14024,104.32,182872.97,650312,SAP,1/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13632,50.08,170672.64,650312,SAP,2/17/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4001,4000,JJI614,13740,104.32,179169.6,650312,SAP,2/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13532,50.08,169420.64,650312,SAP,4/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,136,50.08,1702.72,650312,SAP,5/3/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,12880,50.08,161257.6,650312,SAP,6/21/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,256,50.08,3205.12,650312,SAP,6/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13524,52.16,176352.95,650312,SAP,7/2/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,760,50.08,9515.2,650312,SAP,7/9/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13488,50.08,168869.77,650312,SAP,7/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4001,4000,JJI614,13980,104.32,182299.2,650312,SAP,7/25/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13616,52.16,177552.64,650312,SAP,8/30/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,8360,50.08,104667.2,650312,SAP,9/6/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,5488,50.08,68709.76,650312,SAP,9/10/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,13612,50.08,170422.23,650312,SAP,10/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4001,4000,JJI614,380,50.08,4757.6,650312,SAP,10/25/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4001,4000,JJI614,13756,100.16,172225.12,650312,SAP,11/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,21328,40.2,214346.4,650312,SAP,1/22/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,19756,39.6,195584.4,650312,SAP,2/21/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,320,39.6,3168,650312,SAP,2/24/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,21692,40.2,218004.6,650312,SAP,3/18/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,13680,40.2,137484,650312,SAP,5/9/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,6400,40.2,64320,650312,SAP,5/16/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,640,40.2,6432,650312,SAP,5/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,21404,39.6,211899.6,650312,SAP,6/5/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,19196,39.6,190040.4,650312,SAP,6/22/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4002,4000,JJI614,2660,79.2,26334,650312,SAP,6/26/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,19840,40.2,199392,650312,SAP,7/23/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
8,3280,4000,1,V4002,4000,JJI614,23280,80.4,233964,650312,SAP,7/25/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,21172,39.6,209602.8,650312,SAP,8/9/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,20988,40.2,210929.4,650312,SAP,8/28/2013,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,21760,39.6,215424,650312,SAP,9/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,19200,39.6,190080,650312,SAP,10/15/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,2480,39.6,24552,650312,SAP,10/16/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,20120,39.6,199188,650312,SAP,11/28/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
4,3280,4000,1,V4002,4000,JJI614,640,39.6,6336,650312,SAP,12/11/2012,FINISHED GOODS,J&J AFFLIATE,SUB CONTRACTING
1,3280,4000,32,94759959,4000,JJ4,56,0.7,39.2,2000110,SAP,4/16/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,32,94759959,4000,JJ4,56,0.7,39.2,2000110,SAP,4/16/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,32,94764232,4000,JJI793,15,1.86,27.9,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,32,94764232,4000,JJI793,15,1.86,27.9,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,32,94766243,4000,JJ2,70,0.7,49,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,32,94766243,4000,JJ2,70,0.7,49,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,32,94774307,4000,JJ4,40,0.96,38.4,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,32,94774307,4000,JJ4,40,0.96,38.4,2000110,SAP,9/6/2012,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,33,99281527,4000,JJI714,1000,3.16,3160,2000110,SAP,6/12/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,33,99281527,4000,JJI714,1000,3.16,3160,2000110,SAP,6/12/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,33,99282144,4000,JJ973,159,4.9,779.1,2000110,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,33,99282144,4000,JJ973,159,4.9,779.1,2000110,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,33,99282150,4000,JJ973,414,3.56,1473.84,2000450,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,33,99282150,4000,JJ973,414,3.56,1473.84,2000450,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,33,99282209,4000,JJI661,477,1.85,882.45,2000450,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,33,99282209,4000,JJI661,477,1.85,882.45,2000450,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
1,3280,4000,33,99680809,4000,JJI639,128,7.88,1008.64,2000130,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,
1,3280,4000,33,99680809,4000,JJI639,128,7.88,1008.64,2000130,SAP,8/20/2013,FINISHED GOODS,EXTERNAL VENDOR,EXTERNAL PROCESSING
