"CREDAT","MESTYP","IDOCTP","STATUS","DIRECT","RCVPOR","RCVPRT","RCVPRN","RECEIVER","SNDPOR","SNDPRT","SNDPRN","SENDER","DOCCOUNT"
18-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000200013","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
18-2-2014,"INVOIC","INVOIC02","37",1,"SAPT02","KU","0000200013","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
18-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
18-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
18-2-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
19-2-2014,"INVOIC","INVOIC02","08",1,"SAPT02","KU","0000200013","Customer","SAPJQ2","LS","0000003000","SAPJQ2",2
19-2-2014,"INVOIC","INVOIC02","56",2,"SAPT02","KU","0000200013","SAPT02","SAPJQ2","LS","0000003000","0000003000",1
19-2-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",2
19-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000256","Customer",1
19-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001320","Customer",1
19-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJQ2","KU","0000001320","Customer",1
19-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
19-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001297","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
20-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001361","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
20-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
20-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-2-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",5
20-2-2014,"ZINVOIC02","INVOIC02","03",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
21-2-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
21-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001297","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
21-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001300","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
21-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001338","Customer","SAPJQ2","LS","0000003000","SAPJQ2",5
21-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001341","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
21-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001361","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
21-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
21-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
21-2-2014,"YWMMBXY","YWMMBID02","30",1,"SAPT02","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
21-2-2014,"ZINVOIC02","INVOIC02","03",1,"SAPT02","KU","0000001320","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
22-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000003136","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
22-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
24-2-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",1
24-2-2014,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",7
24-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
24-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
24-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
24-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
24-2-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",3
25-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
25-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001298","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
25-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000003136","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
25-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",85
25-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",14
26-2-2014,"DESADV","DESADV01","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
26-2-2014,"INVOIC","INVOIC01","53",2,"SAPJQ2","KU","0000002371","SAPJQ2","A000000008","LI","0000650008","Vendor",1
26-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000000309","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
26-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001298","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
26-2-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000003136","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
26-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001297","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
26-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000001298","Customer","SAPJQ2","LS","0000003000","SAPJQ2",1
26-2-2014,"INVOIC","INVOIC02","30",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000001000","SAPJQ2",2
26-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
26-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
26-2-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
27-2-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",4
27-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
27-2-2014,"ORDERS","ORDERS03","62",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",6
27-2-2014,"ORDERS","ORDERS03","64",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",3
27-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
27-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
28-2-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000255","Customer",1
28-2-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",12
28-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000255","Customer",5
28-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",6
28-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000329","Customer",1
28-2-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001320","Customer",2
28-2-2014,"ORDERS","ORDERS03","62",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
28-2-2014,"ORDERS","ORDERS03","62",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001298","Customer",1
28-2-2014,"ORDERS","ORDERS03","64",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",2
28-2-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
28-2-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
28-2-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
28-2-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
1-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
2-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",6
3-3-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
3-3-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",2
3-3-2014,"ORDERS","ORDERS03","64",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
3-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
3-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
4-3-2014,"ORDERS","ORDERS03","51",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",8
4-3-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",1
4-3-2014,"ORDERS","ORDERS03","62",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",9
4-3-2014,"ORDERS","ORDERS03","64",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",3
4-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
4-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
5-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
5-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
6-3-2014,"ACC_DOCUMENT","ACC_DOCUMENT02","51",2,"SAPJQ2","LS","PE001_GXRS","SAPJQ2","TRFC","LS","N_JU001_GX","N_JU001_GX",2
6-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
6-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
6-3-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
6-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JP2CLNT400","JP2LogicalSystemName","SAPFP3","LS","FP3010","JP2LogicalSystemName",1
6-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",4
7-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
7-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
7-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
7-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JP2CLNT400","JP2LogicalSystemName","SAPFP3","LS","FP3010","JP2LogicalSystemName",5
7-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
8-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
8-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
10-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",45
10-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
11-3-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001343","Customer","SAPJQ2","LS","0000003000","SAPJQ2",2
11-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",37
11-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
11-3-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",1
11-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
12-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
12-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
13-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",36
13-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
13-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",6
13-3-2014,"ZINVOUT","ZAP1_INV_OUT","62",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",5
13-3-2014,"ZINVOUT","ZAP1_INV_OUT","64",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",8
14-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",37
14-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",4
14-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
15-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
17-3-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000200015","Customer","SAPJQ2","LS","0000003000","SAPJQ2",2
17-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
17-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
17-3-2014,"SHPORD","DELVRY01","30",1,"SAPT03","LI","0002000110","Vendor","SAPJQ2","LS","0000003000","SAPJQ2",2
17-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",26
18-3-2014,"INVOIC","INVOIC02","03",1,"SAPT02","KU","0000001343","Customer","SAPJQ2","LS","0000003000","SAPJQ2",4
18-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
18-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
18-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
18-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",3
18-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
19-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
19-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
19-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
19-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","70",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
20-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
20-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
20-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",3
20-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JP2CLNT400","JP2LogicalSystemName","SAPFP3","LS","FP3010","JP2LogicalSystemName",2
20-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
20-3-2014,"ZINVOUT","ZAP1_INV_OUT","70",2,"SAPJQ2","LS","JP2CLNT400","JP2LogicalSystemName","SAPFP3","LS","FP3010","JP2LogicalSystemName",1
21-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
21-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
21-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
22-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
24-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
24-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
24-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
24-3-2014,"ZAP1_PAY_OUT","ZAP1_PAY_OUT","70",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",1
24-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
25-3-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000000309","Customer",2
25-3-2014,"ORDERS","ORDERS03","53",2,"SAPJQ2","LI","0000005000","SAPJQ2","SAPJP2","KU","0000001320","Customer",4
25-3-2014,"RSINFO","RSINFO","03",1,"A000000011","LS","BWQCLNT650","BWQA","SAPJQ2","LS","JJCDNAF400","BWQA",33
25-3-2014,"RSRQST","RSREQUST","53",2,"SAPJQ2","LS","JJCDNAF400","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD","SAPBWQ","LS","BWQCLNT650","J&jCANADAAFFILIATEPRJ.CLIENT400-JPD",3
25-3-2014,"ZINVOUT","ZAP1_INV_OUT","51",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
25-3-2014,"ZINVOUT","ZAP1_INV_OUT","53",2,"SAPJQ2","LS","JQ2CLNT400","SAPJQ2","SAPFQ4","LS","FQ4030","FQ4030",2
